episode,steps,total_reward,success,key_found_step,door_attempts_without_key,door_opened_step,shield_pickup_step,trap_hit_step,path_type,wall_bumps,mean_loss,mean_td_error,mean_q_value,mean_mood_value,mean_mood_action,mean_overall_mood,exploration_boosts,mean_mood_bias,epsilon,effective_epsilon,success_rate_100
648,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.982648,0.004596,-1.636273,0.000000,0.000000,0.000000,0,0.000000,0.1781,0.0000,0.1700
649,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.014377,-0.010643,-1.667927,0.000000,0.000000,0.000000,0,0.000000,0.1768,0.0000,0.1700
650,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.242425,0.001154,-1.656103,0.000000,0.000000,0.000000,0,0.000000,0.1756,0.0000,0.1700
651,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.225319,0.005871,-1.652327,0.000000,0.000000,0.000000,0,0.000000,0.1743,0.0000,0.1700
652,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.125765,0.003458,-1.605282,0.000000,0.000000,0.000000,0,0.000000,0.1730,0.0000,0.1700
653,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.937945,-0.017165,-1.632802,0.000000,0.000000,0.000000,0,0.000000,0.1718,0.0000,0.1600
654,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.167589,0.006927,-1.724446,0.000000,0.000000,0.000000,0,0.000000,0.1705,0.0000,0.1600
655,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.142106,0.013888,-1.707959,0.000000,0.000000,0.000000,0,0.000000,0.1692,0.0000,0.1500
656,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.624598,-0.016408,-1.725403,0.000000,0.000000,0.000000,0,0.000000,0.1680,0.0000,0.1500
657,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.980934,-0.010988,-1.739886,0.000000,0.000000,0.000000,0,0.000000,0.1667,0.0000,0.1400
658,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.884191,0.010619,-1.717623,0.000000,0.000000,0.000000,0,0.000000,0.1654,0.0000,0.1400
659,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.059773,-0.000231,-1.727556,0.000000,0.000000,0.000000,0,0.000000,0.1642,0.0000,0.1300
660,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.908560,-0.010917,-1.723666,0.000000,0.000000,0.000000,0,0.000000,0.1629,0.0000,0.1300
661,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.893015,-0.000852,-1.752797,0.000000,0.000000,0.000000,0,0.000000,0.1616,0.0000,0.1300
662,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.008605,0.001467,-1.719954,0.000000,0.000000,0.000000,0,0.000000,0.1603,0.0000,0.1300
663,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.983726,-0.008209,-1.722232,0.000000,0.000000,0.000000,0,0.000000,0.1591,0.0000,0.1300
664,8,-0.8000,1,-1,0,-1,-1,6,trap_rush,0,1.230749,0.053923,-1.716083,0.000000,0.000000,0.000000,0,0.000000,0.1578,0.0000,0.1400
665,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.855961,-0.097802,-1.716512,0.000000,0.000000,0.000000,0,0.000000,0.1565,0.0000,0.1500
666,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.662273,-0.003366,-1.748712,0.000000,0.000000,0.000000,0,0.000000,0.1553,0.0000,0.1500
667,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.037347,-0.008227,-1.762380,0.000000,0.000000,0.000000,0,0.000000,0.1540,0.0000,0.1500
668,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.754764,0.002369,-1.749267,0.000000,0.000000,0.000000,0,0.000000,0.1527,0.0000,0.1500
669,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.021949,-0.005267,-1.759312,0.000000,0.000000,0.000000,0,0.000000,0.1515,0.0000,0.1500
670,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.900815,-0.003491,-1.748921,0.000000,0.000000,0.000000,0,0.000000,0.1502,0.0000,0.1400
671,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.815299,0.020820,-1.736328,0.000000,0.000000,0.000000,0,0.000000,0.1489,0.0000,0.1400
672,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.953988,-0.003541,-1.726524,0.000000,0.000000,0.000000,0,0.000000,0.1477,0.0000,0.1400
673,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,0.709423,-0.009160,-1.736829,0.000000,0.000000,0.000000,0,0.000000,0.1464,0.0000,0.1400
674,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.088666,0.002594,-1.743143,0.000000,0.000000,0.000000,0,0.000000,0.1451,0.0000,0.1400
675,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.892038,0.008557,-1.698084,0.000000,0.000000,0.000000,0,0.000000,0.1439,0.0000,0.1400
676,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.693826,-0.018277,-1.757259,0.000000,0.000000,0.000000,0,0.000000,0.1426,0.0000,0.1400
677,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,2.046485,0.054111,-1.778386,0.000000,0.000000,0.000000,0,0.000000,0.1413,0.0000,0.1500
678,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.927622,-0.002462,-1.754534,0.000000,0.000000,0.000000,0,0.000000,0.1401,0.0000,0.1500
679,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.793104,0.002299,-1.732944,0.000000,0.000000,0.000000,0,0.000000,0.1388,0.0000,0.1500
680,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.033734,0.000775,-1.744963,0.000000,0.000000,0.000000,0,0.000000,0.1375,0.0000,0.1500
681,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.911004,-0.009272,-1.740226,0.000000,0.000000,0.000000,0,0.000000,0.1362,0.0000,0.1500
682,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,1.038215,0.047864,-1.770389,0.000000,0.000000,0.000000,0,0.000000,0.1350,0.0000,0.1600
683,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.752808,-0.003010,-1.753258,0.000000,0.000000,0.000000,0,0.000000,0.1337,0.0000,0.1600
684,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.937328,-0.006636,-1.757760,0.000000,0.000000,0.000000,0,0.000000,0.1324,0.0000,0.1600
685,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.033862,-0.003870,-1.755521,0.000000,0.000000,0.000000,0,0.000000,0.1312,0.0000,0.1500
686,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.113987,0.036593,-1.727829,0.000000,0.000000,0.000000,0,0.000000,0.1299,0.0000,0.1500
687,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.665739,0.001391,-1.738067,0.000000,0.000000,0.000000,0,0.000000,0.1286,0.0000,0.1400
688,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.793512,-0.001436,-1.746208,0.000000,0.000000,0.000000,0,0.000000,0.1274,0.0000,0.1300
689,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.007492,-0.006726,-1.754806,0.000000,0.000000,0.000000,0,0.000000,0.1261,0.0000,0.1300
690,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.728525,-0.008754,-1.767892,0.000000,0.000000,0.000000,0,0.000000,0.1248,0.0000,0.1300
691,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,0.802329,0.011963,-1.753910,0.000000,0.000000,0.000000,0,0.000000,0.1236,0.0000,0.1300
692,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.852434,-0.002808,-1.752787,0.000000,0.000000,0.000000,0,0.000000,0.1223,0.0000,0.1300
693,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.828854,-0.008841,-1.772278,0.000000,0.000000,0.000000,0,0.000000,0.1210,0.0000,0.1300
694,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.816431,0.000995,-1.771278,0.000000,0.000000,0.000000,0,0.000000,0.1198,0.0000,0.1300
695,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.722011,-0.009835,-1.761178,0.000000,0.000000,0.000000,0,0.000000,0.1185,0.0000,0.1300
696,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.646786,0.000185,-1.766200,0.000000,0.000000,0.000000,0,0.000000,0.1172,0.0000,0.1200
697,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.807285,-0.004978,-1.756133,0.000000,0.000000,0.000000,0,0.000000,0.1160,0.0000,0.1200
698,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.981073,0.016617,-1.755289,0.000000,0.000000,0.000000,0,0.000000,0.1147,0.0000,0.1200
699,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.710677,0.008711,-1.706711,0.000000,0.000000,0.000000,0,0.000000,0.1134,0.0000,0.1200
700,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.846422,-0.002395,-1.731203,0.000000,0.000000,0.000000,0,0.000000,0.1121,0.0000,0.1200
701,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.868797,-0.001508,-1.709847,0.000000,0.000000,0.000000,0,0.000000,0.1109,0.0000,0.1200
702,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.689899,-0.010229,-1.720672,0.000000,0.000000,0.000000,0,0.000000,0.1096,0.0000,0.1100
703,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.763594,-0.010767,-1.737349,0.000000,0.000000,0.000000,0,0.000000,0.1083,0.0000,0.1100
704,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.682550,0.008754,-1.729514,0.000000,0.000000,0.000000,0,0.000000,0.1071,0.0000,0.1100
705,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.789968,0.002043,-1.720154,0.000000,0.000000,0.000000,0,0.000000,0.1058,0.0000,0.1100
706,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.842368,0.002336,-1.723718,0.000000,0.000000,0.000000,0,0.000000,0.1045,0.0000,0.1100
707,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.616658,0.005188,-1.727027,0.000000,0.000000,0.000000,0,0.000000,0.1033,0.0000,0.1000
708,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.733996,0.008703,-1.705823,0.000000,0.000000,0.000000,0,0.000000,0.1020,0.0000,0.1000
709,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,0.731032,-0.006176,-1.708993,0.000000,0.000000,0.000000,0,0.000000,0.1007,0.0000,0.0900
710,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.647474,-0.004718,-1.729711,0.000000,0.000000,0.000000,0,0.000000,0.0995,0.0000,0.0900
711,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.750614,0.001521,-1.705614,0.000000,0.000000,0.000000,0,0.000000,0.0982,0.0000,0.0900
712,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.764402,-0.006437,-1.709050,0.000000,0.000000,0.000000,0,0.000000,0.0969,0.0000,0.0900
713,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.604363,-0.009241,-1.741204,0.000000,0.000000,0.000000,0,0.000000,0.0957,0.0000,0.0900
714,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.931146,0.008704,-1.725297,0.000000,0.000000,0.000000,0,0.000000,0.0944,0.0000,0.0900
715,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.477304,-0.005916,-1.723255,0.000000,0.000000,0.000000,0,0.000000,0.0931,0.0000,0.0800
716,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.763113,-0.001867,-1.694666,0.000000,0.000000,0.000000,0,0.000000,0.0919,0.0000,0.0800
717,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,0.703652,-0.012167,-1.729594,0.000000,0.000000,0.000000,0,0.000000,0.0906,0.0000,0.0800
718,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.670743,0.008186,-1.716247,0.000000,0.000000,0.000000,0,0.000000,0.0893,0.0000,0.0800
719,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.553860,-0.002610,-1.743489,0.000000,0.000000,0.000000,0,0.000000,0.0881,0.0000,0.0700
720,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.838118,-0.006980,-1.753522,0.000000,0.000000,0.000000,0,0.000000,0.0868,0.0000,0.0700
721,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.718222,-0.001632,-1.752257,0.000000,0.000000,0.000000,0,0.000000,0.0855,0.0000,0.0700
722,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.738795,0.001314,-1.741674,0.000000,0.000000,0.000000,0,0.000000,0.0842,0.0000,0.0600
723,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.603526,0.003816,-1.735731,0.000000,0.000000,0.000000,0,0.000000,0.0830,0.0000,0.0600
724,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.877679,-0.006647,-1.731852,0.000000,0.000000,0.000000,0,0.000000,0.0817,0.0000,0.0600
725,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.647083,0.015025,-1.721648,0.000000,0.000000,0.000000,0,0.000000,0.0804,0.0000,0.0600
726,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.851997,0.008718,-1.728162,0.000000,0.000000,0.000000,0,0.000000,0.0792,0.0000,0.0600
727,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.848158,-0.016996,-1.731716,0.000000,0.000000,0.000000,0,0.000000,0.0779,0.0000,0.0600
728,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.746720,-0.003755,-1.724367,0.000000,0.000000,0.000000,0,0.000000,0.0766,0.0000,0.0600
729,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.574076,-0.005385,-1.748441,0.000000,0.000000,0.000000,0,0.000000,0.0754,0.0000,0.0600
730,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.740737,-0.001280,-1.744632,0.000000,0.000000,0.000000,0,0.000000,0.0741,0.0000,0.0600
731,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.501060,0.004666,-1.733910,0.000000,0.000000,0.000000,0,0.000000,0.0728,0.0000,0.0600
732,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.732713,-0.016787,-1.748911,0.000000,0.000000,0.000000,0,0.000000,0.0716,0.0000,0.0600
733,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.719722,-0.003473,-1.753789,0.000000,0.000000,0.000000,0,0.000000,0.0703,0.0000,0.0600
734,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.728858,0.004178,-1.741648,0.000000,0.000000,0.000000,0,0.000000,0.0690,0.0000,0.0600
735,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.494736,-0.003825,-1.764685,0.000000,0.000000,0.000000,0,0.000000,0.0678,0.0000,0.0600
736,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.864358,-0.005370,-1.766996,0.000000,0.000000,0.000000,0,0.000000,0.0665,0.0000,0.0600
737,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.505299,-0.001449,-1.759979,0.000000,0.000000,0.000000,0,0.000000,0.0652,0.0000,0.0600
738,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.589229,-0.001690,-1.756225,0.000000,0.000000,0.000000,0,0.000000,0.0640,0.0000,0.0600
739,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.625704,0.004620,-1.776968,0.000000,0.000000,0.000000,0,0.000000,0.0627,0.0000,0.0600
740,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.774726,-0.011866,-1.804581,0.000000,0.000000,0.000000,0,0.000000,0.0614,0.0000,0.0600
741,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.737148,0.003566,-1.805730,0.000000,0.000000,0.000000,0,0.000000,0.0601,0.0000,0.0600
742,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.682632,-0.009419,-1.810687,0.000000,0.000000,0.000000,0,0.000000,0.0589,0.0000,0.0600
743,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.673976,-0.004327,-1.800907,0.000000,0.000000,0.000000,0,0.000000,0.0576,0.0000,0.0600
744,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.580219,0.006068,-1.783029,0.000000,0.000000,0.000000,0,0.000000,0.0563,0.0000,0.0600
745,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.689919,0.008263,-1.795316,0.000000,0.000000,0.000000,0,0.000000,0.0551,0.0000,0.0600
746,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.674522,-0.005869,-1.771258,0.000000,0.000000,0.000000,0,0.000000,0.0538,0.0000,0.0600
747,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.652468,-0.004920,-1.783457,0.000000,0.000000,0.000000,0,0.000000,0.0525,0.0000,0.0500
748,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.601912,0.006456,-1.792963,0.000000,0.000000,0.000000,0,0.000000,0.0513,0.0000,0.0500
749,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.574676,0.001455,-1.787023,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0000,0.0500
