episode,steps,total_reward,success,key_found_step,door_attempts_without_key,door_opened_step,mean_loss,mean_td_error,mean_q_value,mean_mood_value,mean_mood_action,mean_overall_mood,exploration_boosts,mean_mood_bias,epsilon,effective_epsilon,success_rate_100
174,30,11.4000,1,24,0,29,0.046531,-0.378319,10.830724,-0.028957,0.004633,-0.015521,615,-0.007760,0.1922,0.1922,0.8500
175,27,11.0200,1,17,1,26,0.034765,-0.317139,10.790266,-0.022855,0.005744,-0.011415,615,-0.005708,0.1909,0.1909,0.8500
176,15,12.3000,1,9,0,14,0.063069,-0.589165,10.754348,-0.029557,0.007867,-0.014587,615,-0.007294,0.1902,0.1902,0.8600
177,42,11.3200,1,32,0,41,0.062463,-0.452363,10.798279,-0.035587,0.007719,-0.018265,615,-0.009132,0.1882,0.1882,0.8600
178,21,11.8600,1,15,0,20,0.037507,-0.285543,10.761585,-0.022281,0.005874,-0.011019,615,-0.005510,0.1872,0.1872,0.8600
179,18,11.4800,1,12,0,17,0.037345,-0.381976,10.822379,-0.021025,0.005894,-0.010258,615,-0.005129,0.1864,0.1864,0.8600
180,42,9.7200,1,33,3,41,0.056951,-0.468754,10.805705,-0.033901,0.003887,-0.018786,615,-0.009393,0.1844,0.1844,0.8600
181,18,11.6800,1,10,0,17,0.041762,-0.333432,10.708886,-0.028670,0.006121,-0.014754,615,-0.007377,0.1835,0.1835,0.8700
182,32,10.9200,1,26,0,31,0.046422,-0.374216,10.749316,-0.024681,0.008816,-0.011282,615,-0.005641,0.1820,0.1820,0.8700
183,16,12.1600,1,6,0,13,0.030092,-0.294967,10.802047,-0.018953,0.012365,-0.006426,615,-0.003213,0.1812,0.1812,0.8700
184,12,12.3200,1,5,0,11,0.036307,-0.345911,10.748391,-0.020142,0.006430,-0.009513,615,-0.004757,0.1807,0.1807,0.8700
185,16,11.7600,1,9,1,15,0.053368,-0.464835,10.727544,-0.021920,0.006293,-0.010635,615,-0.005317,0.1799,0.1799,0.8700
186,42,10.3200,1,36,1,41,0.044986,-0.431478,10.758373,-0.030416,0.009084,-0.014616,615,-0.007308,0.1779,0.1779,0.8700
187,37,10.8200,1,28,0,36,0.044390,-0.365192,10.798386,-0.031150,0.009525,-0.014880,615,-0.007440,0.1762,0.1762,0.8700
188,42,9.9200,1,33,0,40,0.048345,-0.427663,10.786381,-0.033669,0.015360,-0.014058,615,-0.007029,0.1742,0.1742,0.8700
189,18,12.2800,1,12,0,17,0.046362,-0.370064,10.689683,-0.026938,0.008825,-0.012633,615,-0.006316,0.1733,0.1733,0.8700
190,16,12.1600,1,6,0,15,0.058503,-0.461370,10.757677,-0.023684,0.005514,-0.012005,615,-0.006002,0.1726,0.1726,0.8700
191,41,10.2600,1,34,0,40,0.041923,-0.401070,10.863547,-0.032057,0.010483,-0.015041,615,-0.007520,0.1706,0.1706,0.8700
192,10,12.6000,1,4,0,9,0.030148,-0.241243,10.788883,-0.017273,0.010692,-0.006087,615,-0.003044,0.1701,0.1701,0.8800
193,23,11.1800,1,17,0,22,0.049468,-0.467278,10.731849,-0.028634,0.012787,-0.012066,615,-0.006033,0.1690,0.1690,0.8800
194,11,12.4600,1,4,0,10,0.046550,-0.399385,10.760978,-0.021621,0.009716,-0.009086,615,-0.004543,0.1685,0.1685,0.8800
195,31,11.6600,1,23,0,30,0.032856,-0.346572,10.777787,-0.027113,0.005834,-0.013934,615,-0.006967,0.1670,0.1670,0.8800
196,11,12.4600,1,5,0,10,0.055314,-0.452649,10.857922,-0.022392,0.006624,-0.010786,615,-0.005393,0.1665,0.1665,0.8900
197,17,12.2200,1,9,0,16,0.042608,-0.394248,10.824153,-0.021675,0.009725,-0.009115,615,-0.004558,0.1657,0.1657,0.9000
198,29,11.3400,1,21,0,28,0.033475,-0.348915,10.832450,-0.024597,0.009733,-0.010865,615,-0.005432,0.1643,0.1643,0.9100
199,11,12.4600,1,4,0,10,0.038701,-0.335448,10.821003,-0.019183,0.014774,-0.005600,615,-0.002800,0.1638,0.1638,0.9200
200,14,12.4400,1,6,0,13,0.057650,-0.490081,10.866425,-0.019393,0.010817,-0.007309,615,-0.003654,0.1631,0.1631,0.9200
201,30,11.4000,1,19,0,29,0.053326,-0.449841,10.803638,-0.032078,0.011110,-0.014803,615,-0.007401,0.1617,0.1617,0.9200
202,42,9.5200,1,36,1,41,0.056906,-0.502639,10.784776,-0.038468,0.014129,-0.017429,615,-0.008715,0.1597,0.1597,0.9300
203,24,11.0400,1,18,0,23,0.053589,-0.481523,10.781342,-0.032645,0.009323,-0.015858,615,-0.007929,0.1586,0.1586,0.9400
204,12,12.5200,1,4,0,9,0.059932,-0.427011,10.762991,-0.027115,0.006204,-0.013787,615,-0.006894,0.1580,0.1580,0.9500
205,14,12.4400,1,6,0,13,0.034254,-0.348443,10.859244,-0.019625,0.007798,-0.008656,615,-0.004328,0.1574,0.1574,0.9600
206,14,12.0400,1,8,0,13,0.044958,-0.438057,10.738453,-0.023384,0.010079,-0.009999,615,-0.005000,0.1567,0.1567,0.9600
207,15,12.1000,1,9,0,14,0.044089,-0.409429,10.749985,-0.023067,0.013078,-0.008609,615,-0.004304,0.1560,0.1560,0.9600
208,24,11.4400,1,17,0,22,0.045059,-0.343769,10.812977,-0.023632,0.011176,-0.009709,615,-0.004854,0.1548,0.1548,0.9600
209,35,10.3000,1,27,0,34,0.036304,-0.293647,10.810731,-0.022697,0.008936,-0.010044,615,-0.005022,0.1532,0.1532,0.9700
210,38,10.4800,1,28,0,36,0.044774,-0.456606,10.801523,-0.032764,0.010771,-0.015350,615,-0.007675,0.1514,0.1514,0.9700
211,22,11.3200,1,12,0,19,0.039318,-0.374780,10.845849,-0.028443,0.007388,-0.014111,615,-0.007055,0.1503,0.1503,0.9700
212,18,11.6800,1,11,0,16,0.029995,-0.295619,10.868833,-0.019043,0.009116,-0.007780,615,-0.003890,0.1495,0.1495,0.9700
213,36,10.3600,1,25,0,34,0.042467,-0.398011,10.786423,-0.027905,0.010199,-0.012663,615,-0.006332,0.1478,0.1478,0.9800
214,40,11.4000,1,32,0,39,0.062371,-0.464529,10.747626,-0.034679,0.006450,-0.018228,615,-0.009114,0.1459,0.1459,0.9800
215,28,10.8800,1,22,1,27,0.054702,-0.477563,10.780475,-0.031627,0.007607,-0.015933,615,-0.007967,0.1445,0.1445,0.9800
216,14,12.4400,1,8,0,13,0.039256,-0.373019,10.777453,-0.026167,0.010225,-0.011610,615,-0.005805,0.1439,0.1439,0.9900
217,31,11.2600,1,24,0,29,0.045887,-0.415631,10.817228,-0.028889,0.010438,-0.013158,615,-0.006579,0.1424,0.1424,0.9900
218,25,11.9000,1,19,0,24,0.043776,-0.344467,10.805571,-0.024152,0.010573,-0.010262,615,-0.005131,0.1412,0.1412,0.9900
219,14,12.4400,1,4,0,13,0.063498,-0.466611,10.809564,-0.025617,0.009778,-0.011459,615,-0.005730,0.1405,0.1405,0.9900
220,12,12.5200,1,6,0,11,0.039659,-0.326404,10.837656,-0.019799,0.008455,-0.008497,615,-0.004249,0.1400,0.1400,1.0000
221,32,11.7200,1,26,0,31,0.038504,-0.400951,10.844193,-0.025744,0.010695,-0.011168,615,-0.005584,0.1384,0.1384,1.0000
222,10,12.6000,1,4,0,9,0.053592,-0.526273,10.816844,-0.024942,0.008090,-0.011729,615,-0.005864,0.1380,0.1380,1.0000
223,16,12.3600,1,10,0,15,0.050104,-0.446113,10.815804,-0.025380,0.009149,-0.011568,615,-0.005784,0.1372,0.1372,1.0000
224,20,12.2000,1,14,0,19,0.037873,-0.344432,10.880586,-0.024843,0.011403,-0.010345,615,-0.005172,0.1363,0.1363,1.0000
225,12,12.3200,1,5,0,11,0.024736,-0.302680,10.884300,-0.016837,0.006955,-0.007320,615,-0.003660,0.1357,0.1357,1.0000
226,12,12.3200,1,6,0,11,0.057143,-0.495908,10.901090,-0.022969,0.008962,-0.010197,615,-0.005099,0.1351,0.1351,1.0000
227,17,12.2200,1,11,0,16,0.028938,-0.305475,10.902882,-0.020680,0.008616,-0.008961,615,-0.004481,0.1343,0.1343,1.0000
228,18,12.2800,1,10,0,15,0.047772,-0.474594,10.791573,-0.023227,0.010722,-0.009648,615,-0.004824,0.1335,0.1335,1.0000
229,22,11.9200,1,15,0,21,0.041934,-0.371661,10.830122,-0.025833,0.010805,-0.011178,615,-0.005589,0.1324,0.1324,1.0000
230,10,12.6000,1,4,0,9,0.033589,-0.373066,10.816004,-0.018838,0.008302,-0.007982,615,-0.003991,0.1319,0.1319,1.0000
231,13,12.3800,1,6,0,12,0.030698,-0.267589,10.830106,-0.018423,0.008778,-0.007542,615,-0.003771,0.1313,0.1313,1.0000
232,20,12.2000,1,14,0,19,0.040910,-0.374987,10.952131,-0.020265,0.011293,-0.007642,615,-0.003821,0.1304,0.1304,1.0000
233,17,11.8200,1,11,1,16,0.033471,-0.364750,10.836182,-0.022453,0.011774,-0.008762,615,-0.004381,0.1296,0.1296,1.0000
234,13,12.1800,1,6,0,12,0.031160,-0.364028,10.900386,-0.018860,0.009876,-0.007366,615,-0.003683,0.1289,0.1289,1.0000
235,43,11.1800,1,37,0,42,0.033375,-0.319039,10.925165,-0.025332,0.012731,-0.010107,615,-0.005053,0.1269,0.1269,1.0000
236,16,12.1600,1,7,0,15,0.042734,-0.407974,10.831445,-0.023087,0.010445,-0.009674,615,-0.004837,0.1261,0.1261,1.0000
237,10,12.6000,1,4,0,9,0.062757,-0.414489,10.696375,-0.021547,0.011664,-0.008263,615,-0.004131,0.1257,0.1257,1.0000
238,15,12.3000,1,8,0,13,0.025338,-0.290453,10.767510,-0.018400,0.012365,-0.006094,615,-0.003047,0.1250,0.1250,1.0000
239,11,12.4600,1,5,0,10,0.036029,-0.389569,10.839840,-0.017113,0.010208,-0.006185,615,-0.003092,0.1244,0.1244,1.0000
240,11,12.4600,1,4,0,9,0.025702,-0.328272,10.877803,-0.016274,0.008651,-0.006304,615,-0.003152,0.1239,0.1239,1.0000
241,12,12.5200,1,4,0,11,0.051086,-0.479114,10.751847,-0.019952,0.008848,-0.008432,615,-0.004216,0.1233,0.1233,1.0000
242,19,12.1400,1,12,0,17,0.030093,-0.386013,10.890625,-0.024178,0.010040,-0.010491,615,-0.005245,0.1224,0.1224,1.0000
243,10,12.6000,1,4,0,9,0.041484,-0.389938,10.715901,-0.022562,0.011656,-0.008875,615,-0.004437,0.1220,0.1220,1.0000
244,14,12.4400,1,8,0,13,0.042883,-0.291272,10.770274,-0.015908,0.008002,-0.006344,615,-0.003172,0.1213,0.1213,1.0000
245,29,11.3400,1,23,1,28,0.041202,-0.458038,10.867909,-0.027812,0.009684,-0.012814,615,-0.006407,0.1199,0.1199,1.0000
246,18,12.0800,1,10,0,17,0.051814,-0.448789,10.889312,-0.029931,0.008194,-0.014681,615,-0.007340,0.1191,0.1191,1.0000
247,21,11.6600,1,12,0,20,0.027569,-0.264535,10.925559,-0.020756,0.013344,-0.007116,615,-0.003558,0.1181,0.1181,1.0000
248,10,12.6000,1,4,0,9,0.065427,-0.451051,10.879923,-0.018692,0.011341,-0.006679,615,-0.003340,0.1176,0.1176,1.0000
249,10,12.6000,1,4,0,9,0.044855,-0.518255,10.845798,-0.022420,0.007200,-0.010572,615,-0.005286,0.1171,0.1171,1.0000
250,18,11.6800,1,12,0,17,0.052007,-0.421728,10.869290,-0.026915,0.008559,-0.012725,615,-0.006363,0.1163,0.1163,1.0000
251,11,12.4600,1,4,0,10,0.044920,-0.416258,10.887627,-0.021484,0.010726,-0.008600,615,-0.004300,0.1157,0.1157,1.0000
252,18,12.0800,1,11,0,17,0.044325,-0.436667,10.890715,-0.023027,0.010826,-0.009486,615,-0.004743,0.1149,0.1149,1.0000
253,18,12.2800,1,10,0,17,0.028783,-0.348063,10.831703,-0.020473,0.011306,-0.007762,615,-0.003881,0.1140,0.1140,1.0000
254,14,12.4400,1,8,0,13,0.061561,-0.377862,10.928480,-0.021674,0.011281,-0.008492,615,-0.004246,0.1134,0.1134,1.0000
255,24,11.8400,1,17,0,23,0.059420,-0.449419,10.838553,-0.026310,0.011970,-0.010998,615,-0.005499,0.1122,0.1122,1.0000
256,10,12.6000,1,4,0,9,0.040381,-0.402153,10.916245,-0.021143,0.012773,-0.007577,615,-0.003788,0.1118,0.1118,1.0000
257,20,11.8000,1,10,0,19,0.046987,-0.349295,10.922094,-0.021178,0.010509,-0.008503,615,-0.004251,0.1108,0.1108,1.0000
258,11,12.4600,1,4,0,9,0.056112,-0.515723,10.935124,-0.021929,0.010930,-0.008785,615,-0.004393,0.1103,0.1103,1.0000
259,12,12.3200,1,4,0,10,0.042577,-0.447950,10.910214,-0.023209,0.011880,-0.009173,615,-0.004587,0.1097,0.1097,1.0000
260,18,12.2800,1,12,0,17,0.056717,-0.475090,10.792826,-0.026249,0.009506,-0.011947,615,-0.005974,0.1089,0.1089,1.0000
261,14,12.4400,1,8,0,13,0.044770,-0.367138,10.876724,-0.022827,0.012481,-0.008704,615,-0.004352,0.1082,0.1082,1.0000
262,10,12.6000,1,4,0,9,0.042969,-0.591169,10.791453,-0.025685,0.009090,-0.011775,615,-0.005887,0.1077,0.1077,1.0000
263,27,11.8200,1,19,0,26,0.030324,-0.409937,10.847606,-0.027575,0.006149,-0.014085,615,-0.007043,0.1064,0.1064,1.0000
264,13,12.1800,1,7,0,12,0.058912,-0.378597,10.883756,-0.022404,0.011897,-0.008684,615,-0.004342,0.1058,0.1058,1.0000
265,12,12.5200,1,4,0,11,0.038746,-0.249751,10.808002,-0.017936,0.013427,-0.005391,615,-0.002696,0.1052,0.1052,1.0000
266,17,12.2200,1,9,0,14,0.035900,-0.263357,10.900682,-0.015927,0.013153,-0.004295,615,-0.002147,0.1044,0.1044,1.0000
267,12,12.5200,1,6,0,11,0.064960,-0.480243,10.816691,-0.018963,0.008177,-0.008107,615,-0.004053,0.1039,0.1039,1.0000
268,12,12.5200,1,6,0,11,0.032771,-0.264194,10.938971,-0.016919,0.008493,-0.006755,615,-0.003377,0.1033,0.1033,1.0000
269,12,12.5200,1,4,0,11,0.075308,-0.609481,10.828590,-0.025066,0.010803,-0.010719,615,-0.005359,0.1027,0.1027,1.0000
270,13,12.3800,1,4,0,11,0.052036,-0.459423,10.830812,-0.025453,0.007427,-0.012301,615,-0.006150,0.1021,0.1021,1.0000
271,12,12.5200,1,6,0,11,0.016179,-0.144765,10.878591,-0.014110,0.006305,-0.005944,615,-0.002972,0.1015,0.1015,1.0000
272,16,12.3600,1,6,0,15,0.072355,-0.440430,10.877264,-0.019600,0.010772,-0.007451,615,-0.003726,0.1008,0.1008,1.0000
273,10,12.6000,1,4,0,9,0.055578,-0.375818,10.840784,-0.020540,0.011434,-0.007751,615,-0.003875,0.1003,0.1003,1.0000
274,15,11.9000,1,8,0,13,0.052827,-0.401963,10.792872,-0.020449,0.011067,-0.007843,615,-0.003922,0.0996,0.0996,1.0000
275,15,11.9000,1,9,0,14,0.058586,-0.416760,10.874803,-0.023303,0.007125,-0.011132,615,-0.005566,0.0989,0.0989,1.0000
276,13,12.3800,1,7,0,12,0.036585,-0.377250,10.866586,-0.018267,0.015291,-0.004844,615,-0.002422,0.0983,0.0983,1.0000
277,15,12.3000,1,9,0,14,0.016657,-0.242967,10.919072,-0.017703,0.014037,-0.005007,615,-0.002503,0.0975,0.0975,1.0000
278,10,12.6000,1,4,0,9,0.041587,-0.413728,10.890811,-0.015698,0.008878,-0.005868,615,-0.002934,0.0971,0.0971,1.0000
279,10,12.6000,1,4,0,9,0.044416,-0.374179,10.815135,-0.019354,0.012572,-0.006583,615,-0.003292,0.0966,0.0966,1.0000
280,16,11.7600,1,10,0,15,0.064023,-0.457398,10.825832,-0.024720,0.009244,-0.011134,615,-0.005567,0.0958,0.0958,1.0000
281,17,12.2200,1,8,0,13,0.024778,-0.328897,10.898435,-0.019219,0.008520,-0.008123,615,-0.004062,0.0950,0.0950,1.0000
282,15,12.3000,1,9,0,14,0.030079,-0.337121,10.817003,-0.020620,0.008891,-0.008816,615,-0.004408,0.0943,0.0943,1.0000
283,14,12.4400,1,8,0,13,0.048050,-0.515668,10.928977,-0.024785,0.009302,-0.011150,615,-0.005575,0.0937,0.0937,1.0000
284,16,12.3600,1,10,0,15,0.043298,-0.351886,10.879288,-0.022675,0.008225,-0.010315,615,-0.005157,0.0929,0.0929,1.0000
285,16,11.9600,1,9,0,15,0.034457,-0.311719,10.811952,-0.020223,0.009492,-0.008337,615,-0.004168,0.0921,0.0921,1.0000
286,16,12.3600,1,6,0,15,0.057307,-0.378744,10.851095,-0.019960,0.008309,-0.008652,615,-0.004326,0.0914,0.0914,1.0000
287,21,11.6600,1,15,0,20,0.058691,-0.438729,10.929220,-0.025754,0.010053,-0.011431,615,-0.005716,0.0904,0.0904,1.0000
288,17,11.6200,1,10,0,16,0.037391,-0.267733,10.856659,-0.018917,0.009815,-0.007424,615,-0.003712,0.0896,0.0896,1.0000
289,12,12.5200,1,6,0,11,0.053649,-0.331825,10.789299,-0.016921,0.007321,-0.007225,615,-0.003612,0.0890,0.0890,1.0000
290,18,12.2800,1,12,0,17,0.054082,-0.508085,10.786934,-0.024251,0.010171,-0.010482,615,-0.005241,0.0881,0.0881,1.0000
291,12,12.5200,1,6,0,11,0.040142,-0.306153,10.904589,-0.021260,0.008712,-0.009272,615,-0.004636,0.0876,0.0876,1.0000
292,16,12.3600,1,6,0,15,0.047181,-0.425699,11.022624,-0.023906,0.009252,-0.010643,615,-0.005321,0.0868,0.0868,1.0000
293,26,11.5600,1,9,0,25,0.061573,-0.486813,10.794440,-0.028983,0.005035,-0.015376,615,-0.007688,0.0856,0.0856,1.0000
294,13,12.3800,1,7,0,12,0.033912,-0.322369,10.895860,-0.025843,0.008164,-0.012240,615,-0.006120,0.0850,0.0850,1.0000
295,10,12.6000,1,4,0,9,0.023190,-0.252711,10.895999,-0.016184,0.005050,-0.007691,615,-0.003845,0.0845,0.0845,1.0000
296,12,12.5200,1,6,0,11,0.021402,-0.329162,10.844615,-0.014866,0.011957,-0.004137,615,-0.002069,0.0839,0.0839,1.0000
297,16,12.3600,1,10,0,15,0.040902,-0.326884,10.863316,-0.018310,0.010729,-0.006694,615,-0.003347,0.0832,0.0832,1.0000
298,10,12.6000,1,4,0,9,0.046662,-0.439086,10.883572,-0.017653,0.012863,-0.005446,615,-0.002723,0.0827,0.0827,1.0000
299,13,12.3800,1,4,0,12,0.029065,-0.274962,10.875374,-0.015580,0.007367,-0.006401,615,-0.003200,0.0821,0.0821,1.0000
