episode,steps,total_reward,success,key_found_step,door_attempts_without_key,door_opened_step,shield_pickup_step,trap_hit_step,path_type,wall_bumps,mean_loss,mean_td_error,mean_q_value,mean_mood_value,mean_mood_action,mean_overall_mood,exploration_boosts,mean_mood_bias,epsilon,effective_epsilon,success_rate_100
634,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,0.972570,-0.016487,-1.822988,0.000000,0.000000,0.010757,0,0.000000,0.1959,0.0000,0.1900
635,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.688865,0.007523,-1.820342,0.000000,0.000000,-0.000520,0,0.000000,0.1946,0.0000,0.1900
636,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.832631,-0.011245,-1.835771,0.000000,0.000000,-0.002128,0,0.000000,0.1933,0.0000,0.1900
637,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.905771,0.010127,-1.817762,0.000000,0.000000,0.008584,0,0.000000,0.1921,0.0000,0.1900
638,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.794575,0.006605,-1.794505,0.000000,0.000000,-0.004142,0,0.000000,0.1908,0.0000,0.1900
639,60,5.0000,1,-1,0,-1,4,58,shield_route,0,0.737381,-0.004602,-1.806941,0.000000,0.000000,-0.009395,0,0.000000,0.1895,0.0000,0.2000
640,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.032379,-0.002246,-1.796367,0.000000,0.000000,-0.039883,0,0.000000,0.1883,0.0000,0.2000
641,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.646475,-0.001788,-1.805371,0.000000,0.000000,-0.004715,0,0.000000,0.1870,0.0000,0.2000
642,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.632254,-0.003811,-1.799585,0.000000,0.000000,0.009155,0,0.000000,0.1857,0.0000,0.1900
643,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.795673,0.009072,-1.763537,0.000000,0.000000,-0.005868,0,0.000000,0.1844,0.0000,0.1900
644,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.667455,-0.013700,-1.798966,0.000000,0.000000,-0.000535,0,0.000000,0.1832,0.0000,0.1800
645,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.540501,-0.002320,-1.790128,0.000000,0.000000,0.025705,0,0.000000,0.1819,0.0000,0.1800
646,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.692389,-0.013877,-1.793882,0.000000,0.000000,0.024812,0,0.000000,0.1806,0.0000,0.1700
647,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.896561,-0.011077,-1.812901,0.000000,0.000000,-0.003368,0,0.000000,0.1794,0.0000,0.1700
648,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.780966,-0.001389,-1.818745,0.000000,0.000000,-0.006320,0,0.000000,0.1781,0.0000,0.1700
649,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.484712,0.012195,-1.776984,0.000000,0.000000,0.017155,0,0.000000,0.1768,0.0000,0.1700
650,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.608914,-0.005370,-1.781951,0.000000,0.000000,0.036149,0,0.000000,0.1756,0.0000,0.1700
651,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.732628,-0.007940,-1.778850,0.000000,0.000000,-0.010960,0,0.000000,0.1743,0.0000,0.1700
652,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.778499,0.007034,-1.800387,0.000000,0.000000,-0.003732,0,0.000000,0.1730,0.0000,0.1600
653,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.843397,-0.020880,-1.826035,0.000000,0.000000,-0.003166,0,0.000000,0.1718,0.0000,0.1600
654,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.771343,0.000559,-1.819825,0.000000,0.000000,0.006825,0,0.000000,0.1705,0.0000,0.1600
655,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.684259,0.006456,-1.834830,0.000000,0.000000,0.001603,0,0.000000,0.1692,0.0000,0.1600
656,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.416658,-0.004380,-1.812018,0.000000,0.000000,0.010877,0,0.000000,0.1680,0.0000,0.1600
657,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.843190,0.002586,-1.831585,0.000000,0.000000,0.020556,0,0.000000,0.1667,0.0000,0.1600
658,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.711141,-0.006809,-1.811923,0.000000,0.000000,-0.006396,0,0.000000,0.1654,0.0000,0.1600
659,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.550761,-0.009181,-1.828576,0.000000,0.000000,-0.009224,0,0.000000,0.1642,0.0000,0.1600
660,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.766587,0.017297,-1.817151,0.000000,0.000000,0.011840,0,0.000000,0.1629,0.0000,0.1500
661,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.973355,0.000101,-1.823080,0.000000,0.000000,0.012459,0,0.000000,0.1616,0.0000,0.1400
662,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.652169,-0.001335,-1.817627,0.000000,0.000000,-0.022393,0,0.000000,0.1603,0.0000,0.1300
663,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.394120,-0.002679,-1.813756,0.000000,0.000000,-0.026140,0,0.000000,0.1591,0.0000,0.1300
664,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.846714,0.007643,-1.815196,0.000000,0.000000,-0.012101,0,0.000000,0.1578,0.0000,0.1300
665,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.570185,0.000145,-1.801741,0.000000,0.000000,-0.019412,0,0.000000,0.1565,0.0000,0.1300
666,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.751135,0.003665,-1.800664,0.000000,0.000000,-0.001609,0,0.000000,0.1553,0.0000,0.1300
667,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.653917,0.090845,-1.816105,0.000000,0.000000,0.036515,0,0.000000,0.1540,0.0000,0.1400
668,10,-21.0000,1,-1,0,-1,-1,4,trap_rush,0,0.366735,0.007450,-1.807515,0.000000,0.000000,0.011756,0,0.000000,0.1527,0.0000,0.1500
669,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.540972,-0.003612,-1.797298,0.000000,0.000000,-0.003727,0,0.000000,0.1515,0.0000,0.1500
670,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,2.359559,-0.164758,-1.789506,0.000000,0.000000,0.082395,0,0.000000,0.1502,0.0000,0.1500
671,8,-0.8000,1,-1,0,-1,-1,6,trap_rush,0,0.484392,0.073557,-1.839772,0.000000,0.000000,0.029215,0,0.000000,0.1489,0.0000,0.1600
672,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.688759,-0.006278,-1.810318,0.000000,0.000000,-0.014151,0,0.000000,0.1477,0.0000,0.1600
673,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.619458,0.061796,-1.812936,0.000000,0.000000,0.067543,0,0.000000,0.1464,0.0000,0.1700
674,8,-0.8000,1,-1,0,-1,-1,6,trap_rush,0,0.646028,-0.077627,-1.818380,0.000000,0.000000,-0.112299,0,0.000000,0.1451,0.0000,0.1800
675,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.652368,0.107418,-1.839067,0.000000,0.000000,0.017964,0,0.000000,0.1439,0.0000,0.1900
676,8,-0.8000,1,-1,0,-1,-1,6,trap_rush,0,0.377823,-0.019435,-1.825790,0.000000,0.000000,-0.003015,0,0.000000,0.1426,0.0000,0.2000
677,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.019164,-0.010178,-1.821609,0.000000,0.000000,0.042912,0,0.000000,0.1413,0.0000,0.2100
678,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,1.315416,-0.176439,-1.823358,0.000000,0.000000,-0.143497,0,0.000000,0.1401,0.0000,0.2100
679,8,-10.8000,1,-1,0,-1,-1,4,trap_rush,0,0.791304,0.055049,-1.868017,0.000000,0.000000,0.061679,0,0.000000,0.1388,0.0000,0.2200
680,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.703242,0.004803,-1.815139,0.000000,0.000000,-0.004882,0,0.000000,0.1375,0.0000,0.2200
681,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.429903,-0.056395,-1.837892,0.000000,0.000000,-0.013690,0,0.000000,0.1362,0.0000,0.2300
682,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.732519,-0.000666,-1.807280,0.000000,0.000000,0.002821,0,0.000000,0.1350,0.0000,0.2300
683,8,-0.8000,1,-1,0,-1,-1,6,trap_rush,0,0.714866,-0.007994,-1.846050,0.000000,0.000000,0.063269,0,0.000000,0.1337,0.0000,0.2400
684,8,-10.8000,1,-1,0,-1,-1,4,trap_rush,0,0.020270,0.017106,-1.851498,0.000000,0.000000,0.021713,0,0.000000,0.1324,0.0000,0.2500
685,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.457513,-0.039002,-1.835794,0.000000,0.000000,-0.009830,0,0.000000,0.1312,0.0000,0.2600
686,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.622380,0.078552,-1.831034,0.000000,0.000000,0.009560,0,0.000000,0.1299,0.0000,0.2700
687,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.141805,0.067213,-1.813307,0.000000,0.000000,-0.013788,0,0.000000,0.1286,0.0000,0.2800
688,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.599559,-0.013267,-1.809972,0.000000,0.000000,-0.015397,0,0.000000,0.1274,0.0000,0.2800
689,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.766657,-0.001857,-1.806858,0.000000,0.000000,-0.026402,0,0.000000,0.1261,0.0000,0.2700
690,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.720786,0.001557,-1.837913,0.000000,0.000000,0.002742,0,0.000000,0.1248,0.0000,0.2600
691,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.672299,0.002727,-1.811243,0.000000,0.000000,-0.012264,0,0.000000,0.1236,0.0000,0.2600
692,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.487982,0.008262,-1.804176,0.000000,0.000000,-0.007552,0,0.000000,0.1223,0.0000,0.2600
693,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.049418,-0.010385,-1.801003,0.000000,0.000000,0.003195,0,0.000000,0.1210,0.0000,0.2700
694,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,1.490587,-0.002821,-1.807401,0.000000,0.000000,0.113069,0,0.000000,0.1198,0.0000,0.2800
695,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,1.055538,-0.004547,-1.802980,0.000000,0.000000,-0.007993,0,0.000000,0.1185,0.0000,0.2900
696,8,-0.8000,1,-1,0,-1,-1,6,trap_rush,0,0.702528,-0.060697,-1.807063,0.000000,0.000000,-0.004321,0,0.000000,0.1172,0.0000,0.2900
697,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.141536,0.065382,-1.814270,0.000000,0.000000,0.064241,0,0.000000,0.1160,0.0000,0.3000
698,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.476468,-0.059338,-1.805480,0.000000,0.000000,-0.027030,0,0.000000,0.1147,0.0000,0.3100
699,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,1.274881,0.173422,-1.805395,0.000000,0.000000,0.096002,0,0.000000,0.1134,0.0000,0.3200
700,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,2.058929,-0.017603,-1.766578,0.000000,0.000000,-0.130215,0,0.000000,0.1121,0.0000,0.3300
701,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.957573,-0.150107,-1.745962,0.000000,0.000000,-0.171194,0,0.000000,0.1109,0.0000,0.3400
702,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.597984,0.012017,-1.786947,0.000000,0.000000,-0.036523,0,0.000000,0.1096,0.0000,0.3500
703,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.508024,-0.043069,-1.800916,0.000000,0.000000,-0.041304,0,0.000000,0.1083,0.0000,0.3600
704,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.661052,0.091568,-1.819804,0.000000,0.000000,0.086736,0,0.000000,0.1071,0.0000,0.3700
705,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.899588,-0.117723,-1.808248,0.000000,0.000000,-0.023827,0,0.000000,0.1058,0.0000,0.3800
706,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,2.215590,-0.140679,-1.833515,0.000000,0.000000,-0.014783,0,0.000000,0.1045,0.0000,0.3900
707,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.516250,0.060265,-1.873000,0.000000,0.000000,0.063118,0,0.000000,0.1033,0.0000,0.3900
708,12,-21.2000,1,-1,0,-1,-1,6,trap_rush,0,1.100514,0.056902,-1.831339,0.000000,0.000000,0.040454,0,0.000000,0.1020,0.0000,0.3900
709,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.483978,-0.000563,-1.802226,0.000000,0.000000,-0.007700,0,0.000000,0.1007,0.0000,0.3800
710,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,1.896053,-0.090929,-1.805140,0.000000,0.000000,-0.009679,0,0.000000,0.0995,0.0000,0.3900
711,8,-10.8000,1,-1,0,-1,-1,4,trap_rush,0,0.382298,-0.040518,-1.807710,0.000000,0.000000,-0.026380,0,0.000000,0.0982,0.0000,0.4000
712,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.855321,-0.009690,-1.837081,0.000000,0.000000,-0.009431,0,0.000000,0.0969,0.0000,0.4000
713,50,6.0000,1,-1,0,-1,4,48,shield_route,0,1.032993,-0.024220,-1.868128,0.000000,0.000000,0.011484,0,0.000000,0.0957,0.0000,0.4100
714,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.845869,0.006189,-1.848062,0.000000,0.000000,0.019332,0,0.000000,0.0944,0.0000,0.4100
715,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.744656,0.004737,-1.828556,0.000000,0.000000,-0.020708,0,0.000000,0.0931,0.0000,0.4100
716,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.017854,0.008734,-1.795101,0.000000,0.000000,-0.002108,0,0.000000,0.0919,0.0000,0.4100
717,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.792736,0.008648,-1.777614,0.000000,0.000000,0.008680,0,0.000000,0.0906,0.0000,0.4000
718,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.766724,0.002722,-1.783241,0.000000,0.000000,0.008699,0,0.000000,0.0893,0.0000,0.3900
719,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.720064,-0.006899,-1.789693,0.000000,0.000000,0.001654,0,0.000000,0.0881,0.0000,0.3800
720,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.841348,-0.013575,-1.780601,0.000000,0.000000,0.006957,0,0.000000,0.0868,0.0000,0.3700
721,8,-0.8000,1,-1,0,-1,-1,6,trap_rush,0,0.624640,-0.001514,-1.862304,0.000000,0.000000,0.042764,0,0.000000,0.0855,0.0000,0.3800
722,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,0.758310,-0.001498,-1.813414,0.000000,0.000000,0.011823,0,0.000000,0.0842,0.0000,0.3800
723,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.656240,0.017758,-1.765025,0.000000,0.000000,0.004853,0,0.000000,0.0830,0.0000,0.3800
724,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.463423,-0.001368,-1.750240,0.000000,0.000000,-0.005487,0,0.000000,0.0817,0.0000,0.3800
725,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.002976,-0.005715,-1.759989,0.000000,0.000000,0.017038,0,0.000000,0.0804,0.0000,0.3800
726,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.066488,0.029554,-1.790791,0.000000,0.000000,0.019318,0,0.000000,0.0792,0.0000,0.3900
727,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.442064,-0.051693,-1.792877,0.000000,0.000000,-0.006286,0,0.000000,0.0779,0.0000,0.4000
728,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.557630,0.001615,-1.773241,0.000000,0.000000,0.009465,0,0.000000,0.0766,0.0000,0.4000
729,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.660459,-0.012978,-1.803504,0.000000,0.000000,-0.004388,0,0.000000,0.0754,0.0000,0.4000
730,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.787467,0.001144,-1.785047,0.000000,0.000000,0.005977,0,0.000000,0.0741,0.0000,0.4000
731,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.586628,-0.004053,-1.814683,0.000000,0.000000,0.010527,0,0.000000,0.0728,0.0000,0.4000
732,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.984234,-0.003656,-1.807290,0.000000,0.000000,-0.002811,0,0.000000,0.0716,0.0000,0.4000
733,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.673362,-0.000048,-1.819000,0.000000,0.000000,0.006919,0,0.000000,0.0703,0.0000,0.4000
734,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.724270,-0.001864,-1.835309,0.000000,0.000000,-0.004523,0,0.000000,0.0690,0.0000,0.4000
735,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.539257,-0.012783,-1.814909,0.000000,0.000000,0.008150,0,0.000000,0.0678,0.0000,0.4000
736,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.664571,0.006913,-1.817523,0.000000,0.000000,-0.011250,0,0.000000,0.0665,0.0000,0.4000
737,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.563337,0.000753,-1.798429,0.000000,0.000000,-0.004662,0,0.000000,0.0652,0.0000,0.4000
738,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.611313,-0.000264,-1.819593,0.000000,0.000000,0.008165,0,0.000000,0.0640,0.0000,0.4000
739,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.660024,0.000867,-1.837790,0.000000,0.000000,0.017901,0,0.000000,0.0627,0.0000,0.3900
740,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.657761,-0.012200,-1.880257,0.000000,0.000000,0.003572,0,0.000000,0.0614,0.0000,0.3900
741,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.633749,0.003150,-1.845639,0.000000,0.000000,-0.004414,0,0.000000,0.0601,0.0000,0.3900
742,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.591376,-0.004784,-1.843536,0.000000,0.000000,-0.013120,0,0.000000,0.0589,0.0000,0.3900
743,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.596346,-0.000742,-1.851355,0.000000,0.000000,0.026383,0,0.000000,0.0576,0.0000,0.3900
744,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.630836,-0.011583,-1.876944,0.000000,0.000000,0.018284,0,0.000000,0.0563,0.0000,0.3900
745,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.549189,-0.004007,-1.866501,0.000000,0.000000,-0.002475,0,0.000000,0.0551,0.0000,0.3900
746,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.731913,-0.001418,-1.846828,0.000000,0.000000,-0.012264,0,0.000000,0.0538,0.0000,0.3900
747,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.554052,0.010951,-1.843154,0.000000,0.000000,-0.002985,0,0.000000,0.0525,0.0000,0.3900
748,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.840969,-0.008570,-1.846446,0.000000,0.000000,0.009738,0,0.000000,0.0513,0.0000,0.3900
749,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.557085,-0.002544,-1.898774,0.000000,0.000000,0.007109,0,0.000000,0.0500,0.0000,0.3900
